country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,BETA,MU050,BHQ4,Q4Q4,BHQ1,BHQ2,BHQ3,Q4BH,Q4child
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1950,dad,all,3161,.85286474,.052271873,.030095452,.063315213,.001452697,.70811236,.11076158,.059680272,.10154375,.019902067,1.3997637,2.651937,3.2940989,4.0942078,.29900864,.23340802,.29553419,1.2547038,.23363689,.22504145,.40010238,.35843065,.14906046,0,.4560791,.56685686,45.188141,.17250748,.4861581,.28356901,.2826173,.26130617,.30201527,.25023547
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1950,dad,daughter,1588,.8608731,.043470599,.024410432,.070998058,.00024779773,.88566351,.049237549,.013984319,.045487843,.0056267986,1.3380541,1.0234823,3.357466,2.7824876,.62471533,.064790428,.091420874,-.31415394,.065022171,.06090733,.089379571,.13787247,.071691856,0,.53754354,.44548723,35.738052,.040910818,.26913247,.36017978,.36039469,.23851474,.48792422,.093779892
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1950,dad,son,1573,.84477168,.061166242,.035840608,.055551101,.0026703414,.52868307,.17293638,.10585959,.15819262,.034328334,1.4621261,4.297617,3.2286685,4.5274019,.36624938,.40422311,.50180662,2.8440077,.40403518,.39407325,.62326771,.51023811,.24898872,0,.48515823,.68031335,55.332397,.31234464,.69343251,.20220403,.19998831,.28546301,.14374907,.40834603
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1950,max,all,3158,.85042828,.053415686,.031351034,.063061066,.0017439356,.70848608,.11084364,.059724495,.10102896,.019916814,1.4260174,2.6480017,3.3082056,4.091701,.29900864,.23263718,.29449269,1.2244415,.23306772,.22403209,.39787149,.35269418,.14903559,0,.4619706,.57138091,44.954365,.1694649,.49365044,.28921479,.28417131,.25714901,.27689996,.25026533
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1950,max,daughter,1587,.85689133,.045038976,.02671529,.071106546,.00024787211,.88562918,.049252331,.013988517,.045501497,.0056284876,1.3664333,1.0237896,3.3768377,2.7828493,.62471533,.06359119,.089433528,-.3422327,.063823298,.059786849,.086293034,.12601537,.071603954,0,.54271698,.4472526,35.609562,.041233834,.27899858,.36666313,.36083916,.23126388,.44608212,.094288312
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1950,max,son,1571,.84389108,.061888508,.036039963,.05492327,.0032571645,.52931052,.17314163,.10598522,.15719351,.034369078,1.4862853,4.2908492,3.2372665,4.5258203,.36624938,.40413895,.50191396,2.8138754,.40425399,.39272106,.62722242,.52265197,.25043285,0,.49325404,.68958771,55.043484,.30798659,.70322561,.20555426,.20137739,.28508177,.13638674,.40803194
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1950,mom,all,3164,.97687924,.012801923,.0064214817,.0036077297,.00028965445,.70787632,.11123428,.059619971,.10138746,.019881958,.19788142,2.6545095,1.1707703,4.0951567,.29900864,.28819218,.35557535,2.4569542,.28837615,.27954778,.75874686,.64803934,.31862441,0,.27211392,.95180851,48.847595,.23330656,.30376247,.25865832,.25647131,.25156385,.45413437,.25024456
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1950,mom,daughter,1588,.97602642,.013565734,.0078105815,.0025972479,0,.8857013,.049221262,.013979693,.045472793,.0056249374,.18651113,1.0250362,1.1213704,2.7824135,.62471533,.11062887,.14259079,.83852512,.11062887,.10038137,.60337436,.44066927,.39537624,,.37525463,.93110502,38.091255,.074740946,.14050335,.34364215,.34591433,.23570256,.61161476,.091574647
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1950,mom,son,1576,.97773981,.012031086,.0050196061,.0046275053,.000581973,.5284158,.17381768,.10568003,.1578164,.034270108,.20935629,4.2989702,1.2188458,4.5282736,.36624938,.46749303,.57052845,4.0912204,.46775824,.46004522,.9355495,.97367799,.27515021,0,.25418666,.94435793,59.771053,.39321488,.4696086,.17295709,.16630289,.26752514,.29737854,.41037384
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,avg,all,5052,.76004428,.13721953,.084778421,.01527437,.0026834102,.6143356,.13179159,.076029353,.12773265,.050110821,1.2802401,3.6657546,2.4020114,4.6692147,.24419983,.32361624,.43522358,2.3874805,.32504022,.28126469,.42744425,.51954782,.41075888,0,.50359744,.97893149,41.796059,.13321929,.5510717,.32552597,.30604541,.23520933,.18173154,.25016332
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,avg,daughter,2445,.76950514,.11800989,.092412472,.019188218,.00088430219,.79243511,.082762189,.032314457,.070740581,.021747677,1.2479135,1.9135743,2.4811926,3.7358718,.55346155,.14938587,.21956947,.66333282,.15011698,.11198635,.1948723,.35408297,.38362935,0,.59164411,.89082426,32.400772,.040985648,.36537004,.42054644,.39588502,.14258288,.34177649,.12289388
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,avg,son,2606,.75130349,.15489542,.077782422,.011681871,.0043367902,.45063755,.17686161,.11620556,.18011712,.076178148,1.3102007,5.2762232,2.3271499,4.8582067,.24593262,.48430231,.63343292,3.9774287,.48580778,.44062409,.59022689,.70015115,.45169774,0,.50422812,1.0526372,51.465313,.22775801,.70615137,.22801469,.21395592,.33027136,.053300031,.3671363
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,dad,all,5078,.7641632,.09010306,.050640967,.088393219,.0066995611,.61401671,.13110493,.076605484,.12755333,.050719567,2.1847739,3.6784124,3.8499355,4.6774292,.24419983,.29314822,.36175191,1.5152866,.29537839,.28371117,.38739881,.43902105,.19508697,0,.48305887,.58688611,42.121426,.13561569,.54660499,.31558964,.31088799,.23790669,.19234739,.25016353
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,dad,daughter,2451,.77464032,.072432011,.046709895,.10291509,.0033026601,.79222107,.082742698,.032215424,.070523791,.022297006,2.1167567,1.9182596,3.9814126,3.7464089,.55346155,.12628113,.1637914,-.19154787,.12801485,.11520655,.15462226,.24394165,.13629036,0,.5380652,.50630575,32.585495,.040786196,.36347398,.41058668,.40054646,.14808066,.36126029,.12239592
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,dad,son,2626,.75454533,.10626236,.054241948,.075146675,.0098037012,.45116377,.17530634,.11716758,.17967087,.076691449,2.2473454,5.2869091,3.7257242,4.8613348,.24593262,.44662789,.54288602,3.0848808,.44831073,.44180116,.53232884,.59246618,.26863813,0,.50281131,.65606952,51.814419,.23251656,.7018947,.21854033,.21919793,.3297452,.06115979,.36691916
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,max,all,5052,.76004428,.091680862,.051430006,.090126537,.0067183259,.6143356,.13179159,.076029353,.12773265,.050110821,2.2331336,3.6657546,3.8691208,4.6692147,.24419983,.290979,.35688913,1.4535801,.29322174,.28126469,.38024366,.44707853,.19301924,0,.49075976,.59224373,41.796059,.13407677,.55035269,.32267007,.30819908,.23505408,.18217851,.25012642
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,max,daughter,2445,.76950514,.075851999,.046976466,.10418921,.0034772032,.79243511,.082762189,.032314457,.070740581,.021747677,2.1589203,1.9135743,3.9992876,3.7358718,.55346155,.12396741,.16063599,-.23906532,.12585813,.11198635,.15817654,.24498621,.13298577,0,.54830986,.51219505,32.400772,.040205624,.36465237,.41541791,.39698288,.14739358,.33995348,.122792
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,max,son,2606,.75130349,.10624152,.055531986,.0772257,.0096973032,.45063755,.17686161,.11620556,.18011712,.076178148,2.3017704,5.2762232,3.7452831,4.8582067,.24593262,.44543549,.5375061,3.0186718,.44703779,.44062409,.52589953,.60413575,.26742822,0,.50882828,.66002834,51.465313,.23065789,.70633662,.22712536,.21704428,.32517248,.054990154,.3671591
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,mom,all,5098,.95565253,.021775862,.010487403,.011477726,.0006065038,.61259085,.13188477,.075903781,.12786387,.051756755,.38714549,3.690496,1.6956121,4.6912284,.24419983,.3775835,.4542248,3.3048587,.37796101,.36353165,.70607454,.89646512,.45022857,0,.33793852,.93497026,47.865513,.21720196,.34965041,.26579469,.25883856,.25816479,.42077032,.25010711
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,mom,daughter,2470,.95145977,.025623374,.0095377937,.01309355,.00028551798,.79031205,.082779534,.032209881,.071966551,.02273196,.39053681,1.9395682,1.7490282,3.7667925,.55346155,.19703786,.24639548,1.5487458,.19726712,.17732325,.57735378,.93999869,.34416902,0,.4626337,.99635053,36.881744,.091230214,.22412917,.36492345,.35902795,.18481839,.5929932,.12412887
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1960,mom,son,2627,.95949274,.018247964,.011361361,.0099966032,.00090131903,.44934902,.17699434,.11603387,.17920829,.07841447,.38411084,5.2987452,1.6455377,4.8777766,.24593262,.54351854,.64512706,4.9187837,.54392999,.53313231,.87201512,.86291265,.5777657,0,.2951968,.87503552,58.047005,.3342925,.46218446,.17351799,.16571444,.32647508,.26716825,.36581656
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,avg,all,328,.64705265,.19227014,.12802416,.025157994,.007495034,.49006656,.14459446,.075807944,.14472713,.14480393,1.9306579,5.2588525,2.8412373,5.3865347,.68677664,.42465132,.54188943,3.3303111,.42896357,.34123302,.46694627,.77301401,.47414431,0,.5966332,1.1311218,37.224331,.088566966,.62466979,.3831999,.32291719,.20531593,.11641991,.25198638
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,avg,daughter,143,.71201593,.14268897,.11292572,.022741931,.0096274354,.67544115,.080399044,.041839492,.13155659,.070763744,1.7023675,3.3701031,2.8324275,4.9763551,.83768052,.25302988,.33735088,1.6446346,.26022127,.18602939,.23181376,.67242461,.40131426,0,.65550619,1.1516734,30.555943,.047590446,.50438422,.474913,.36858615,.1089104,.22198451,.16835321
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,avg,son,185,.59521216,.23183578,.14007269,.027086005,.0057933838,.34213814,.19582224,.10291468,.15523717,.20388778,2.1128328,6.7660699,2.842876,5.2359943,.80226225,.56107664,.70511067,4.6702886,.56361949,.48938969,.5824309,.83772725,.52294147,0,.56924129,1.0484257,43.982903,.12944913,.67725796,.29196912,.27756962,.30101213,.058127869,.31872541
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,dad,all,334,.65904862,.12475187,.066992372,.12895402,.020253135,.48129824,.14200737,.074451588,.14799234,.15425044,3.1720979,5.3983998,4.3552136,5.4408007,.68677664,.40433779,.46549818,2.3009892,.40856662,.36042616,.47814697,.55301946,.48011309,0,.57894003,.72324747,37.902634,.096416354,.59529889,.36629102,.31856778,.21872485,.11051095,.25221735
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,dad,daughter,144,.72842318,.093407124,.052749272,.11171125,.013709174,.67220354,.08001367,.041638944,.13571925,.070424557,2.664947,3.4114683,4.153307,5.0001955,.83768052,.22935346,.27902111,.73712474,.23895295,.20817721,.26426056,.4408884,.23836218,0,.59392536,.71503097,30.574354,.043401852,.50553882,.45669428,.3760722,.12383167,.20906335,.15957604
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,dad,son,190,.60498434,.1491791,.07809215,.14239149,.025352903,.33252403,.19031961,.10002278,.15755686,.21957672,3.5673251,6.9468336,4.4774837,5.2761016,.80226225,.54233378,.61193871,3.5342827,.54074806,.50328386,.58251435,.61204565,.6279186,0,.5699572,.67161649,45.012032,.14569829,.66644049,.28280377,.2639074,.30759051,.047211371,.32441354
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,max,all,328,.64705265,.13431948,.071205735,.12921341,.018208709,.49006656,.14459446,.075807944,.14472713,.14480393,3.2526772,5.2588525,4.3371992,5.3865347,.68677664,.38228515,.44894737,2.0651352,.38796839,.34123302,.43476567,.57180679,.42886475,0,.59492528,.73886067,37.224331,.093046777,.62245327,.3817662,.31763205,.20755498,.10719936,.25259227
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,max,daughter,143,.71201593,.096484095,.05300333,.12472143,.013775202,.67544115,.080399044,.041839492,.13155659,.070763744,2.8011904,3.3701031,4.2304668,4.9763551,.83768052,.19763343,.25492254,.55698967,.20771611,.18602939,.12779891,.4408884,.21452597,0,.61705631,.72585166,30.555943,.057987615,.50464398,.46714979,.36409089,.11077171,.19936427,.17301089
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,max,son,185,.59521216,.16451202,.085731201,.132798,.021746635,.34213814,.19582224,.10291468,.15523717,.20388778,3.6129627,6.7660699,4.3988519,5.2359943,.80226225,.53083742,.60500371,3.2784383,.53180921,.48938969,.57843065,.63639694,.589504,0,.5848065,.69610053,43.982906,.12876527,.67473602,.29465532,.27048805,.30609134,.07073354,.316098
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,mom,all,336,.90788591,.046048492,.025356993,.019292422,.0014162089,.48145851,.14191784,.074404649,.1493164,.1529026,.75909144,5.3842974,2.2883599,5.4267287,.68677664,.50017673,.57712573,4.6319804,.50088453,.47286281,.79466259,1,.42570448,0,.38519105,.91346097,46.595379,.19443275,.41760442,.28473324,.27550146,.24533255,.32474312,.25191173
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,mom,daughter,146,.90448737,.045229919,.017360771,.030205779,.0027161706,.66515195,.079174303,.041202139,.13589889,.07857272,.78674448,3.5048385,2.4536312,5.0616379,.83768052,.29977372,.35612559,2.725497,.30167565,.26460892,.67125243,1,.39405078,0,.52372813,1.0804079,35.209721,.092519231,.38051653,.42222896,.35391504,.13133678,.41519961,.16981457
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,IHS,1991,Mix,1970,mom,son,190,.91058171,.04669781,.03169987,.010635574,.00038503524,.33574662,.19168815,.10074201,.15995961,.21186359,.73715609,6.8751483,2.1547694,5.2525659,.80226225,.65877247,.75243056,6.1407413,.65890384,.63695127,.8894785,1,.49701521,0,.31105676,.75824636,55.788361,.27523685,.4504852,.1747891,.21509135,.33488268,.24953507,.31703401
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,avg,all,4504,.60642344,.21478248,.11624213,.042214621,.020337304,.42385411,.10296503,.16549172,.08477997,.22290918,3.4697649,7.6994133,3.8648291,5.2725582,,.50039786,.71074504,4.3123879,.50987947,.4059118,.6463781,.65490043,.68954754,0,.56571764,.77177519,35.650845,.086751826,.57649189,.40992054,.30478418,.19854346,.14086919,.25016347
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,avg,daughter,1411,.53110451,.24988168,.14112799,.052104156,.025781665,.38809007,.077028632,.14114985,.085216492,.30851495,4.1639905,8.1986876,4.0151811,5.7126184,,.55211008,.69269067,4.1391683,.5616188,.40374857,.70251065,.7356109,.84605962,0,.59722042,.84969831,33.868378,.1063047,.72937864,.48061749,.22866751,.1862013,.086260095,.33617452
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,avg,son,3093,.64403486,.1972553,.10381509,.037276164,.0176186,.4417133,.11591666,.1776471,.084561981,.18016095,3.1230955,7.4500947,3.7402782,5.0209255,,.47478938,.71976072,4.3981681,.48404285,.40680262,.61086929,.60011083,.58030194,0,.54254401,.7283076,35.862816,.081716307,.50479931,.38088447,.33411899,.20328024,.15680979,.20721287
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,dad,all,4768,.63621759,.078582495,.16481371,.050489441,.069896735,.42552921,.10427589,.16881835,.08497642,.21640012,4.8496118,7.6554708,5.0760107,5.2534461,,.46226817,.57565153,3.1558731,.47893855,.42366797,.61153054,.51291507,.55102772,0,.52163309,.5398671,36.988003,.099063955,.56057268,.40003881,.2962884,.20460884,.16549945,.25011706
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,dad,daughter,1490,.56652284,.082215324,.20023067,.060776275,.09025488,.38952422,.078785509,.14347437,.087255336,.30096057,5.7196069,8.1629829,5.191153,5.6861143,,.50850838,.560031,2.8830345,.52640343,.43045989,.69468272,.61776203,.62424308,0,.51598471,.56518239,37.34539,.13603088,.65479314,.44836885,.22727527,.188325,.15164563,.33621565
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,dad,son,3278,.67078203,.076780833,.14724901,.045387786,.059800319,.44338554,.11691758,.18138744,.083846219,.17446321,4.4181461,7.4037752,4.9625049,5.0069923,,.44007865,.58337533,3.2868018,.45539883,.4208231,.56737328,.44220802,.50240648,0,.52047598,.52514189,36.817089,.084657617,.48246101,.38120472,.32318547,.21095218,.18083319,.20741735
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,max,all,4504,.60642344,.084722847,.17252418,.059441164,.076888338,.42385411,.10296503,.16549172,.08477997,.22290918,5.232832,7.6994133,5.1236744,5.2725582,,.4512451,.56038481,2.82546,.47163135,.4059118,.59761351,.51296997,.5259642,0,.5570662,.57325345,35.589989,.088070706,.57970232,.40994686,.30296895,.19901349,.14207537,.25013226
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,max,daughter,1411,.53110451,.090347447,.21259916,.066358939,.099589951,.38809007,.077028632,.14114985,.085216492,.30851495,6.1555457,8.1986876,5.1731629,5.7126184,,.49658617,.54309565,2.4786685,.52076799,.40374857,.66136241,.62082481,.61723799,0,.56613231,.62516832,33.954311,.10990858,.67839694,.46695134,.23220113,.18736129,.13115647,.33590028
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,max,son,3093,.64403486,.081914142,.15251228,.055986695,.065552033,.4417133,.11591666,.1776471,.084561981,.18016095,4.7720642,7.4500947,5.0367694,5.0209255,,.42942825,.56899148,2.9923265,.44709441,.40680262,.56250238,.4378922,.47194156,0,.54845023,.54672503,36.666637,.083567172,.49231774,.38276726,.33017415,.20349143,.1619838,.207303
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,mom,all,5267,.85147166,.047253653,.062809333,.018555442,.019909926,.41642904,.10477665,.17384535,.085385628,.21956331,2.0547204,7.7575531,3.8334103,5.2229638,,.55136663,.74048513,5.822587,.55835146,.52107203,.83461773,.71669054,.66057646,0,.438353,.59724939,42.600025,.15408403,.53328627,.31868973,.29079869,.23642755,.17284037,.25012371
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,mom,daughter,1637,.81331843,.068128116,.077992387,.016387856,.024173178,.37584463,.081170432,.14490142,.089194372,.30888915,2.557826,8.3390999,4.0839319,5.6197953,,.59826303,.73338532,5.9266829,.60636985,.54748154,.85757118,.86014885,.79415584,0,.50160962,.6902523,42.526596,.18801573,.68770325,.36610106,.22744612,.21843711,.10852642,.34060377
Pakistan,PAK,South Asia,South Asia,Developing economies,Middle income,Lower middle income,No,PIHS,2013,Mix,1980,mom,son,3630,.87027586,.036965434,.05532619,.01962376,.017808734,.43643156,.11641125,.18811069,.083508447,.17553805,1.8067591,7.4709311,3.6791048,4.9918432,,.52840292,.7439822,5.7716146,.53468502,.50890768,.81376785,.61701876,.60559654,0,.39290693,.53309971,42.631325,.13940257,.40224844,.29815912,.31823674,.24420156,.24228539,.20552959
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,avg,all,1333,.55700791,.25824013,.10094271,.050820857,.032988407,.31071496,.30171159,.095502704,.12354809,.16852263,3.681915,7.7128272,4.0576615,5.441237,.70773447,.52432936,.76123875,4.1408329,.53421396,.48464561,.52143908,.75473344,.51631993,0,.67510945,.90530729,32.657787,.063244939,.63232672,.44730809,.3049393,.18450765,.097526506,.25051478
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,avg,daughter,640,.55732542,.25363222,.11646429,.042171951,.030406088,.31105155,.28492871,.089882344,.14056712,.17357026,3.6338487,7.8312516,4.0198407,5.5485601,.79924709,.53780878,.78354472,4.3168592,.54480159,.46923932,.56576651,.804663,.53888881,0,.70979029,.97971904,32.053314,.058652464,.68579549,.45814463,.31067789,.172525,.052652922,.26883769
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,avg,son,693,.55668759,.26288781,.085287258,.059544355,.035592996,.31037548,.31863925,.10117155,.10638228,.16343145,3.7303963,7.5933809,4.0979209,5.3323488,.81923401,.51066059,.73874044,3.9623334,.52353501,.5002026,.4783034,.68596387,.50019777,0,.64095813,.83403569,33.682049,.067976736,.57690519,.43622041,.2988883,.19691455,.14401869,.23203379
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,dad,all,1384,.62728286,.21098943,.039160404,.077235758,.045331527,.31191534,.30260631,.094272502,.12351903,.16768683,3.8469486,7.6962967,4.620707,5.4341507,.70773447,.53064734,.69568372,4.0994835,.54055786,.52974737,.53124923,.74538541,.42743492,0,.60505867,.71157503,32.922379,.085262902,.58267015,.43223503,.28727946,.19522259,.13176082,.25033769
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,dad,daughter,661,.61878133,.20411699,.050026633,.088589393,.038485676,.3078199,.29133031,.088498227,.13987204,.17247953,3.892777,7.8294535,4.6048212,5.5229263,.79924709,.54126847,.70937759,4.1347055,.54924351,.5203737,.6154871,.71342844,.41898987,0,.6338762,.76025784,31.014683,.078128658,.60128772,.44417337,.29301316,.18468481,.11131459,.26562941
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,dad,son,723,.6358093,.21788201,.028262367,.065848887,.052197415,.31602275,.31391531,.10006367,.10711813,.16288012,3.8009863,7.5627503,4.6394768,5.3443294,.81923401,.51984102,.68194979,4.0636468,.5318467,.53889674,.45210215,.80211741,.43882966,0,.57560349,.66305202,32.950329,.092441559,.56251931,.42042184,.28153718,.20559943,.15413743,.23500119
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,max,all,1333,.55700791,.24280843,.051998425,.098532088,.049653165,.31071496,.30171159,.095502704,.12354809,.16852263,4.5146246,7.7128272,4.7376723,5.441237,.70773447,.50655454,.65681642,3.4680514,.51654994,.48464561,.51772726,.74116206,.47906476,0,.66434097,.76299846,33.042919,.063848816,.62644923,.44881326,.30024198,.18709594,.098192737,.2505576
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,max,daughter,640,.55732542,.23007792,.06127644,.10910552,.042214654,.31105155,.28492871,.089882344,.14056712,.17357026,4.4985967,7.8312516,4.7288723,5.5485601,.79924709,.51217049,.66638565,3.5397415,.52027386,.46923932,.55914629,.7868318,.47815087,0,.6993742,.82060152,31.583094,.056509562,.66327995,.4631457,.30987972,.17046502,.065862961,.26612163
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,max,son,693,.55668759,.25564873,.042640395,.087867461,.057155833,.31037548,.31863925,.10117155,.10638228,.16343145,4.5307908,7.5933809,4.7500548,5.3323488,.81923401,.50080037,.6471647,3.3945971,.5127939,.5002026,.4801296,.67496622,.48020935,0,.62855786,.70561075,30.99498,.07145226,.5862931,.43402973,.29019782,.20432018,.13354337,.23485933
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,mom,all,1506,.63001812,.23781459,.047215447,.067555904,.017395919,.30669633,.30993181,.094830729,.12348747,.16505367,3.5433316,7.6888232,3.9995229,5.3877249,.70773447,.56834608,.73592073,4.2593479,.57050759,.54053903,.60547602,.72603267,.58675557,0,.62778193,.84567994,34.42223,.085383564,.5757181,.42542166,.29295981,.19623499,.14478944,.25050107
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,mom,daughter,718,.64656353,.22519697,.051086523,.059402224,.017750777,.30685505,.2910074,.089334995,.13618238,.17662017,3.4261608,7.8459702,3.9737253,5.5348425,.79924709,.5964368,.76095974,4.5385137,.59730864,.54151928,.70160478,.77233595,.64421403,0,.6590398,.91795009,32.034836,.085332729,.62722224,.43336526,.29715839,.18414363,.10704275,.27005905
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1940,mom,son,788,.61353612,.25038391,.043359187,.075678363,.017042419,.30653822,.32878375,.10030542,.11084116,.15353145,3.6600537,7.5322781,4.0243068,5.2360806,.81923401,.5403831,.71097761,3.981451,.54380912,.53951001,.51934808,.67168623,.54182732,0,.59885979,.77918464,31.63142,.085399903,.52718532,.41725385,.28845173,.20889452,.18054639,.23101796
Panama,PAN,High-income economies,Latin America & Caribbean,High-income economies,High income,High income,No,ENV,2008,Retrospective question,1950,avg,all,1956,.46491501,.30673409,.11327425,.072659262,.042417388,.18030606,.28991437,.1123979,.17551073,.24187092,4.3733878,9.4203243,4.1988974,5.2999735,.58563858,.65108478,.82371384,5.2526426,.65893072,.68323731,.59553301,.72535837,.56407768,0,.58515716,.73860276,35.623703,.09409219,.57891238,.40854716,.3213205,.17604013,.11861322,.25031945
